item_num_display,description_long,on_hand,sold,oh_avail,in_transit,due_maker,total_inventory,prod_line,item_group_id,sbu_id,company,item_num,ele1,ele2,upc_num,intransit1,etadt1,container1,lotnum1,mpq1,intransit2,etadt2,container2,lotnum2,mpq2,intransit3,etadt3,container3,lotnum3,mpq3,duemaker1,availdt1,duemaker2,availdt2,duemaker3,availdt3,collection_group_code
NOELWRTH-960-207,NOEL PINE WREATH 2PK 16X26 KT,0,0,0,0,0,0,ROSS,KIT ,CDL,CDL,NOELWRTH,960,207,,,,,,,,,,,,,,,,,,,,,,,
NOIDEA-001-030,NO IDEA PILLOW,0,0,0,0,0,0,ATH ,PIL ,CDL,CDL,NOIDEA,001,030,848322091326,,,,,,,,,,,,,,,,,,,,,,
NOLITA-020-120,NOLITA 72X72 SC WITH HOOKS,0,1800,-1800,0,1800,0,ROSS,BAT ,CDL,CDL,NOLITA,020,120,,,,,,,,,,,,,,,,,1800,01/24/2024,,,,,
NOLITA-020-128,NOLITA 14PC PEVA SC SET,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,NOLITA,020,128,,,,,,,,,,,,,,,,,,,,,,,
NORDICSWEATER-600-313,NORDICSWEATER RED PLACEMATS,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,NORDICSWEATER,600,313,848322017739,,,,,,,,,,,,,,,,,,,,,,
NORDICSWEATER-600-320,NORDICSWEATER RED RUNNER,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,NORDICSWEATER,600,320,848322017746,,,,,,,,,,,,,,,,,,,,,,
NOVEMBER-602-020,NOVEMBER BURGUNDY THROW BLANKET 50X60,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,NOVEMBER,602,020,848322057667,,,,,,,,,,,,,,,,,,,,,,
NOWORRIES-400-022,20X27+DOG BED COVER W/PIPING & ZIP CLOSE,0,0,0,0,0,0,NA  ,GEN ,TL ,CDL,NOWORRIES,400,022,,,,,,,,,,,,,,,,,,,,,,,
NRTHSTR-113-301,NORTH STAR IVORY GOLD FOIL 52/70 TABLE C,0,0,0,0,0,0,ROSS,GEN ,CDL,CDL,NRTHSTR,113,301,,,,,,,,,,,,,,,,,,,,,,,
NRTHSTR-113-302,NORTH STAR IVORY GOLD FOIL 60/84 TABLE C,0,0,0,0,0,0,ROSS,GEN ,CDL,CDL,NRTHSTR,113,302,,,,,,,,,,,,,,,,,,,,,,,
NRTHSTR-113-304,NORTH STAR IVORY GOLD FOIL 60/104 TABLE ,0,0,0,0,0,0,ROSS,GEN ,CDL,CDL,NRTHSTR,113,304,,,,,,,,,,,,,,,,,,,,,,,
NRTHSTR-113-308,NORTH STAR IVORY GOLD FOIL 70 ROUND TABL,0,0,0,0,0,0,ROSS,GEN ,CDL,CDL,NRTHSTR,113,308,,,,,,,,,,,,,,,,,,,,,,,
NRTHSTR-113-314,NORTH STAR IVORY GOLD FOIL 14X72 RUNNER,0,0,0,0,0,0,ROSS,GEN ,CDL,CDL,NRTHSTR,113,314,,,,,,,,,,,,,,,,,,,,,,,
NRWH-400-008,NARWHAL SWIM SHEET SET - TWIN,0,0,0,0,0,0,ATH ,BED ,CDL,CDL,NRWH,400,008,848322075067,,,,,,,,,,,,,,,,,,,,,,TDYBED    
NRWH-400-009,NARWHAL SWIM SHEET SET - FULL,0,0,0,0,0,0,ATH ,BED ,CDL,CDL,NRWH,400,009,848322075074,,,,,,,,,,,,,,,,,,,,,,TDYBED    
NRWHL-400-008,NARWHAL SWIM SHEETS TWIN,0,0,0,0,0,0,ATH ,BED ,CDL,CDL,NRWHL,400,008,848322073841,,,,,,,,,,,,,,,,,,,,,,TDYBED    
NRWHL-400-009,NARWHAL SWIM SHEETS FULL,0,0,0,0,0,0,ATH ,BED ,CDL,CDL,NRWHL,400,009,848322073858,,,,,,,,,,,,,,,,,,,,,,TDYBED    
NRWHL-960-020,NARWHAL GLOWIN THE DARK THROW,0,0,0,0,0,0,ATH ,THR ,CDL,CDL,NRWHL,960,020,,,,,,,,,,,,,,,,,,,,,,,
NRWL-400-071,NORWHAL PLUSH,224,0,224,0,0,224,ATH ,TOY ,CDL,CDL,NRWL,400,071,848322075425,,,,,,,,,,,,,,,,,,,,,,TDY       
NRWLBD-400-071,NORWHAL BUDDY PLUSH,576,0,576,0,0,576,ATH ,TOY ,CDL,CDL,NRWLBD,400,071,848322075432,,,,,,,,,,,,,,,,,,,,,,TDY       
NRWST-700-105,NARROW STITCH RUG,0,0,0,0,0,0,ATH ,BAT ,CDL,CDL,NRWST,700,105,848322075876,,,,,,,,,,,,,,,,,,,,,,
NSTDWIL-960-301,NSTDWIL 52/70 TABLECLOTH,0,1000,-1000,0,1000,0,ROSS,TAB ,CDL,CDL,NSTDWIL,960,301,,,,,,,,,,,,,,,,,1000,01/09/2024,,,,,
NSTDWIL-960-302,NSTDWIL 60/84 TABLECLOTH,0,1200,-1200,0,1200,0,ROSS,TAB ,CDL,CDL,NSTDWIL,960,302,,,,,,,,,,,,,,,,,1200,01/09/2024,,,,,
NSTDWIL-960-304,NSTDWIL 60/104 TABLECLOTH,0,1000,-1000,0,1000,0,ROSS,TAB ,CDL,CDL,NSTDWIL,960,304,,,,,,,,,,,,,,,,,1000,01/09/2024,,,,,
NSTINGOWL-960-206,NESTING OWL 2PK 18X28 KT,0,0,0,0,0,0,TJX ,KIT ,CDL,CDL,NSTINGOWL,960,206,,,,,,,,,,,,,,,,,,,,,,,STOCK     
NTCKR-960-106,NUTCRACKER PRINTED SHOWER CURTAIN,0,0,0,0,0,0,ATH ,BAT ,CDL,CDL,NTCKR,960,106,,,,,,,,,,,,,,,,,,,,,,,
NTCLKT-400-035,NAUTICAL KNOTS INDOOR/OUTDOOR PILLOW,0,0,0,0,0,0,ATH ,PIL ,CDL,CDL,NTCLKT,400,035,848322087756,,,,,,,,,,,,,,,,,,,,,,
NTCLST-400-050,NAUTICAL SHIFTINDOOR/OUTDOOR PILLOW,0,0,0,0,0,0,ATH ,PIL ,CDL,CDL,NTCLST,400,050,848322087749,,,,,,,,,,,,,,,,,,,,,,
NTCLSTAR-410-106,NAUTICAL STAR 72X72 SC,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,NTCLSTAR,410,106,,,,,,,,,,,,,,,,,,,,,,,
NTCLSTAR-410-128,NAUTICAL STAR  14PC PEVA SC SET,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,NTCLSTAR,410,128,,,,,,,,,,,,,,,,,,,,,,,
NTCLSTP-020-106,NAUTICAL STRIPE PRINTED SC,0,0,0,0,0,0,ATH ,BAT ,CDL,CDL,NTCLSTP,020,106,848322091890,,,,,,,,,,,,,,,,,,,,,,
NTCSTP-020-106,NAUTICAL PRINTED SC DUCK FABRIC,0,0,0,0,0,0,ATH ,BAT ,CDL,CDL,NTCSTP,020,106,848322093306,,,,,,,,,,,,,,,,,,,,,,
NTHSTR-003-120,NORTH STAR 72X72 SC WITH HOOKS,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,NTHSTR,003,120,,,,,,,,,,,,,,,,,,,,,,,
NTHSTR-122-120,NORTH STAR 72X72 SC WITH HOOKS,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,NTHSTR,122,120,,,,,,,,,,,,,,,,,,,,,,,
NTLGDN-960-050,NATURAL GARDENS INDOOR/OUTDOOR PILLOW,0,0,0,0,0,0,ATH ,PIL ,CDL,CDL,NTLGDN,960,050,848322087817,,,,,,,,,,,,,,,,,,,,,,
NTLS-107-071,NATUILUS SHAPED EMBROIDERED PILLOW,0,0,0,0,0,0,ATH ,PIL ,CDL,CDL,NTLS,107,071,848322080672,,,,,,,,,,,,,,,,,,,,,,
NTLS-410-030,NAUTILUS NAVY 18X18,0,0,0,0,0,0,ATH ,PIL ,CDL,CDL,NTLS,410,030,848322065532,,,,,,,,,,,,,,,,,,,,,,
NTRCLNG-960-120,NATURES CALLING 72X72 SC WITH HOOKS,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,NTRCLNG,960,120,,,,,,,,,,,,,,,,,,,,,,,
NTRSING-113-206,NATURE SING IVORY/GOLD 2 PK PRINTED KT 1,0,0,0,0,0,0,TJX ,KIT ,CDL,CDL,NTRSING,113,206,,,,,,,,,,,,,,,,,,,,,,,
NTRWV-650-030,NATURE WAVES PILLOW,0,0,0,0,0,0,ATH ,PIL ,CDL,CDL,NTRWV,650,030,848322080955,,,,,,,,,,,,,,,,,,,,,,
NTVORN-960-206,NATIVITY ORNAMENT KT 16X26,0,0,0,0,0,0,ROSS,KIT ,CDL,CDL,NTVORN,960,206,,,,,,,,,,,,,,,,,,,,,,,
NTVTYORN-110-106,NATIVITY ORNAMENTS 70X72 SC W/O HOOKS,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,NTVTYORN,110,106,,,,,,,,,,,,,,,,,,,,,,,
NVFLRL-700-030,NAVE FLORAL PILLOW W/POMS,0,0,0,0,0,0,ATH ,PIL ,CDL,CDL,NVFLRL,700,030,848322083871,,,,,,,,,,,,,,,,,,,,,,
NVGUP-300-030,NEVER GIVE UP EMBROIDERY PILLOW,0,0,0,0,0,0,ATH ,PIL ,CDL,CDL,NVGUP,300,030,848322076842,,,,,,,,,,,,,,,,,,,,,,
NVRFALL-600-206,NEVER FAILS KT 16X26,0,0,0,0,0,0,ROSS,KIT ,CDL,CDL,NVRFALL,600,206,,,,,,,,,,,,,,,,,,,,,,,
NVRGV-020-030,NEVER GIVE UP ON YOU 18X18 PILLOW,0,0,0,0,0,0,ATH ,PIL ,CDL,CDL,NVRGV,020,030,848322081136,,,,,,,,,,,,,,,,,,,,,,
NVRR-400-030,NAVARRO BLUE 18X18,0,0,0,0,0,0,ATH ,PIL ,CDL,CDL,NVRR,400,030,848322060094,,,,,,,,,,,,,,,,,,,,,,
NVRR-700-030,NAVARRO YELLOW 18X18,0,0,0,0,0,0,ATH ,PIL ,CDL,CDL,NVRR,700,030,848322060087,,,,,,,,,,,,,,,,,,,,,,
NWCSTL-001-030,NEWCASTLE WOVEN PILLOW W/TASSELS,0,0,0,0,0,0,ATH ,PIL ,CDL,CDL,NWCSTL,001,030,848322080603,,,,,,,,,,,,,,,,,,,,,,
OAKWPLD-100-400,OAKWOOD PLAID 52 X 84,1950,1944,6,0,0,6,BBB ,WIN ,CDL,CDL,OAKWPLD,100,400,848322070055,,,,,,,,,,,,,,,,,,,,,,DISC      
OAKWPLD-100-401,OAKWOOD PLAID 52 X 95,0,0,0,0,0,0,BBB ,WIN ,CDL,CDL,OAKWPLD,100,401,848322070079,,,,,,,,,,,,,,,,,,,,,,DISC      
OAKWPLD-100-408,OAKWOOD PLAID 52 X 63',0,0,0,0,0,0,BBB ,WIN ,CDL,CDL,OAKWPLD,100,408,848322070062,,,,,,,,,,,,,,,,,,,,,,DISC      
OAKWPLD-100-412,OAKWOOD PLAID 52 X 108,0,0,0,0,0,0,BBB ,WIN ,CDL,CDL,OAKWPLD,100,412,848322070086,,,,,,,,,,,,,,,,,,,,,,DISC      
OASIS-020-030,OASIS WOVEN JACQUARD PILLOW,0,0,0,0,0,0,ATH ,PIL ,CDL,CDL,OASIS,020,030,848322071984,,,,,,,,,,,,,,,,,,,,,,
OASIS-020-123,OASIS GRAY MFOAM RUG 17X24,6,0,6,0,0,6,ATH ,BAT ,CDL,CDL,OASIS,020,123,848322059050,,,,,,,,,,,,,,,,,,,,,,
OASIS-020-213,OASIS GREY CHAIR PAD 17X17 2PK,0,0,0,0,0,0,TJX ,KIT ,CDL,CDL,OASIS,020,213,,,,,,,,,,,,,,,,,,,,,,,
OASIS-021-030,OASIS WOVEN PILLOW GREY,716,968,-252,0,220,-32,ATH ,PIL ,CDL,CDL,OASIS,021,030,848322086223,,,,,,,,,,,,,,,,220,01/09/2024,,,,,CORE      
OASIS-280-213,OASIS IVORY CHAIR PAD 17X17 2PK,0,0,0,0,0,0,TJX ,KIT ,CDL,CDL,OASIS,280,213,,,,,,,,,,,,,,,,,,,,,,,
OASIS-400-030,OASIS WOVEN PILLOW BLUE,0,0,0,0,0,0,ATH ,PIL ,CDL,CDL,OASIS,400,030,848322078013,,,,,,,,,,,,,,,,,,,,,,
OASIS-441-030,OASIS WOVEN PILLOW AQUA,104,984,-880,0,914,34,ATH ,PIL ,CDL,CDL,OASIS,441,030,848322078006,,,,,,,,,,,,,,,,684,10/06/2023,230,01/09/2024,,,CORE      
OASIS-650-118,OASIS PINK 2PK BODY AND HAIR WRAP,0,0,0,0,0,0,ATH ,BAT ,CDL,CDL,OASIS,650,118,848322056363,,,,,,,,,,,,,,,,,,,,,,
OASIS-960-078,OASIS LILY 89X89 THROW,0,1600,-1600,0,1432,-168,ROSS,GEN ,CDL,CDL,OASIS,960,078,,,,,,,,,,,,,,,,,1432,01/30/2024,,,,,COR       
OASIS-960-403,OASIS MULTI VALANCE,0,0,0,0,0,0,KOH ,KIT ,CDL,CDL,OASIS,960,403,848322027783,,,,,,,,,,,,,,,,,,,,,,DISC      
OASIS-960-404,OASIS MULTI 24X30,0,0,0,0,0,0,KOH ,KIT ,CDL,CDL,OASIS,960,404,848322027790,,,,,,,,,,,,,,,,,,,,,,DISC      
OASIS-960-405,OASIS MULTI 30X36,0,0,0,0,0,0,KOH ,KIT ,CDL,CDL,OASIS,960,405,848322027806,,,,,,,,,,,,,,,,,,,,,,DISC      
OASIS-960-421,OASIS MULTI,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,OASIS,960,421,848322029886,,,,,,,,,,,,,,,,,,,,,,
OASISECM-960-403,OASISECM VALANCE,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,OASISECM,960,403,,,,,,,,,,,,,,,,,,,,,,,
OASISECM-960-404,OASISECM 24X30,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,OASISECM,960,404,,,,,,,,,,,,,,,,,,,,,,,
OASISECM-960-405,OASISECM 30X36,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,OASISECM,960,405,,,,,,,,,,,,,,,,,,,,,,,
OASISSTRP-444-106,OASIS STRIPE AQUA/GREY  SHOWER CURTAIN N,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,OASISSTRP,444,106,,,,,,,,,,,,,,,,,,,,,,,
OASISWV-004-106,OASIS WAVES 72X72 SC WITHOUT HOOKS,0,0,0,0,0,0,TJX ,BAT ,CDL,CDL,OASISWV,004,106,,,,,,,,,,,,,,,,,,,,,,,
OCEAN-112-120,OCEAN MIGRATION 72X72 SC WITH HOOKS,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,OCEAN,112,120,,,,,,,,,,,,,,,,,,,,,,,
OCEAN-122-120,OCEAN 70X72 SHOWER CURTAINS WITH HOOKS,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,OCEAN,122,120,,,,,,,,,,,,,,,,,,,,,,,
OCEANA-802-106,OCEANA CORAL SHOWER CURTAIN,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,OCEANA,802,106,848322022153,,,,,,,,,,,,,,,,,,,,,,
OCEANA-802-302,OCEANA CORAL 60X84,0,0,0,0,0,0,KOH ,TAB ,CDL,CDL,OCEANA,802,302,848322026021,,,,,,,,,,,,,,,,,,,,,,DISC      
OCEANA-802-306,OCEANA CORAL 60X120,0,0,0,0,0,0,KOH ,TAB ,CDL,CDL,OCEANA,802,306,848322026045,,,,,,,,,,,,,,,,,,,,,,DISC      
OCEANA-802-311,OCEANA CORAL NAPKINS,0,0,0,0,0,0,KOH ,TAB ,CDL,CDL,OCEANA,802,311,848322026076,,,,,,,,,,,,,,,,,,,,,,DISC      
OCEANA-802-312,OCEANA CORAL PLACEMATS,0,0,0,0,0,0,KOH ,TAB ,CDL,CDL,OCEANA,802,312,848322026069,,,,,,,,,,,,,,,,,,,,,,DISC      
OCEANA-802-313,OCEANA CORAL PLACEMATS,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,OCEANA,802,313,848322022085,,,,,,,,,,,,,,,,,,,,,,
OCEANA-802-314,OCEANA CORAL RUNNER,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,OCEANA,802,314,848322022108,,,,,,,,,,,,,,,,,,,,,,
OCEANA-802-319,OCEANA CORAL ROUND,0,0,0,0,0,0,KOH ,TAB ,CDL,CDL,OCEANA,802,319,848322026052,,,,,,,,,,,,,,,,,,,,,,DISC      
OCEANA-802-322,OCEANA CORAL 60X102,0,0,0,0,0,0,KOH ,TAB ,CDL,CDL,OCEANA,802,322,848322026038,,,,,,,,,,,,,,,,,,,,,,DISC      
OCEANA-802-327,OCEANA CORAL NAPKINS,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,OCEANA,802,327,848322022092,,,,,,,,,,,,,,,,,,,,,,
OCEANA-803-106,OCEANA CORAL/SEAFOAM,0,0,0,0,0,0,LOW ,BAT ,CDL,CDL,OCEANA,803,106,848322030837,,,,,,,,,,,,,,,,,,,,,,
OCEANA-803-422,CORALSEAFOAM 10X18 DISPLAY,0,0,0,0,0,0,LOW ,BAT ,CDL,CDL,OCEANA,803,422,,,,,,,,,,,,,,,,,,,,,,,
OCEANA-803-423,OCEANA CORAL 10X40 DISPLAY,0,0,0,0,0,0,LOW ,BAT ,CDL,CDL,OCEANA,803,423,,,,,,,,,,,,,,,,,,,,,,,
OCEANA6-803-106,OCEANA 6 SHOWER CURTAIN,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,OCEANA6,803,106,,,,,,,,,,,,,,,,,,,,,,,
OCEANAECM-802-302,OCEANA ECM CORAL 60X84,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,OCEANAECM,802,302,,,,,,,,,,,,,,,,,,,,,,,
OCEANAECM-802-306,OCEANA ECM CORAL 60X120,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,OCEANAECM,802,306,,,,,,,,,,,,,,,,,,,,,,,
OCEANAECM-802-311,OCEANA ECM CORAL NAPKINS,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,OCEANAECM,802,311,,,,,,,,,,,,,,,,,,,,,,,
OCEANAECM-802-312,OCEANA ECM CORAL PLACEMATS,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,OCEANAECM,802,312,,,,,,,,,,,,,,,,,,,,,,,
OCEANAECM-802-319,OCEANA ECM CORAL ROUND,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,OCEANAECM,802,319,,,,,,,,,,,,,,,,,,,,,,,
OCEANAECM-802-322,OCEANA ECM CORAL 60X102,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,OCEANAECM,802,322,,,,,,,,,,,,,,,,,,,,,,,
OCEANDECOR-802-120,OCEANDECOR CORAL SHWR CURTAIN,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,OCEANDECOR,802,120,848322038574,,,,,,,,,,,,,,,,,,,,,,
OCEANDRIFT-400-106,OCEANDRIFT BLUE SHOWER CURTAIN,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,OCEANDRIFT,400,106,848322022139,,,,,,,,,,,,,,,,,,,,,,
OCEANDRIFT-400-313,OCEANDRIFT BLUE PLACEMATS,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,OCEANDRIFT,400,313,848322022054,,,,,,,,,,,,,,,,,,,,,,
OCEANDRIFT-400-314,OCEANDRIFT BLUE RUNNER,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,OCEANDRIFT,400,314,848322022078,,,,,,,,,,,,,,,,,,,,,,
OCEANDRIFT-400-327,OCEANDRIFT BLUE NAPKINS,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,OCEANDRIFT,400,327,848322022061,,,,,,,,,,,,,,,,,,,,,,
OCEANDRIFT-400-407,OCEANDRIFT BLUE SWAGS,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,OCEANDRIFT,400,407,848322019351,,,,,,,,,,,,,,,,,,,,,,
OCEANDRIFT-400-414,OCEANDRIFT BLUE VALANCE,0,0,0,0,0,0,BBB ,KIT ,CDL,CDL,OCEANDRIFT,400,414,848322019320,,,,,,,,,,,,,,,,,,,,,,DISC      
OCEANLIFE-400-302,OCEAN LIFE BLUE 60X84,0,0,0,0,0,0,KOH ,TAB ,CDL,CDL,OCEANLIFE,400,302,848322025963,,,,,,,,,,,,,,,,,,,,,,DISC      
OCEANLIFE-400-306,OCEAN LIFE BLUE 60X120,0,0,0,0,0,0,KOH ,TAB ,CDL,CDL,OCEANLIFE,400,306,848322025987,,,,,,,,,,,,,,,,,,,,,,DISC      
OCEANLIFE-400-311,OCEAN LIFE BLUE NAPKINS,0,0,0,0,0,0,KOH ,TAB ,CDL,CDL,OCEANLIFE,400,311,848322026014,,,,,,,,,,,,,,,,,,,,,,DISC      
OCEANLIFE-400-312,OCEAN LIFE BLUE PLACEMATS,0,0,0,0,0,0,KOH ,TAB ,CDL,CDL,OCEANLIFE,400,312,848322026007,,,,,,,,,,,,,,,,,,,,,,DISC      
OCEANLIFE-400-319,OCEAN LIFE BLUE ROUND,0,0,0,0,0,0,KOH ,TAB ,CDL,CDL,OCEANLIFE,400,319,848322025994,,,,,,,,,,,,,,,,,,,,,,DISC      
OCEANLIFE-400-322,OCEAN LIFE BLUE 60X102,0,0,0,0,0,0,KOH ,TAB ,CDL,CDL,OCEANLIFE,400,322,848322025970,,,,,,,,,,,,,,,,,,,,,,DISC      
OCEANLIFE-400-403,OCEANLIFE BLUE VALANCE,0,0,0,0,0,0,KOH ,KIT ,CDL,CDL,OCEANLIFE,400,403,848322026915,,,,,,,,,,,,,,,,,,,,,,DISC      
OCEANLIFE-400-404,OCEANLIFE BLUE 24X30,0,0,0,0,0,0,KOH ,KIT ,CDL,CDL,OCEANLIFE,400,404,848322026922,,,,,,,,,,,,,,,,,,,,,,DISC      
OCEANLIFE-400-405,OCEANLIFE BLUE 30X36,0,0,0,0,0,0,KOH ,KIT ,CDL,CDL,OCEANLIFE,400,405,848322026939,,,,,,,,,,,,,,,,,,,,,,DISC      
OCEANLIFE-400-421,OCEANLIFE BLUE ,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,OCEANLIFE,400,421,,,,,,,,,,,,,,,,,,,,,,,
OCEANLIFEECM-400-302,OCEANLIFE ECM BLUE 60X84,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,OCEANLIFEECM,400,302,,,,,,,,,,,,,,,,,,,,,,,
OCEANLIFEECM-400-306,OCEANLIFE ECM BLUE 60X120,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,OCEANLIFEECM,400,306,,,,,,,,,,,,,,,,,,,,,,,
OCEANLIFEECM-400-311,OCEANLIFE ECM BLUE NAPKINS,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,OCEANLIFEECM,400,311,,,,,,,,,,,,,,,,,,,,,,,
OCEANLIFEECM-400-312,OCEANLIFE ECM BLUE PLACEMATS,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,OCEANLIFEECM,400,312,,,,,,,,,,,,,,,,,,,,,,,
OCEANLIFEECM-400-319,OCEANLIFEECM BLUE ROUND,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,OCEANLIFEECM,400,319,,,,,,,,,,,,,,,,,,,,,,,
OCEANLIFEECM-400-322,OCEANLIFE ECM BLUE 60X102,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,OCEANLIFEECM,400,322,,,,,,,,,,,,,,,,,,,,,,,
OCEANLIFEECM-400-403,OCEANLIFE ECM,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,OCEANLIFEECM,400,403,,,,,,,,,,,,,,,,,,,,,,,
OCEANLIFEECM-400-404,OCEANLIFE ECM BLUE,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,OCEANLIFEECM,400,404,,,,,,,,,,,,,,,,,,,,,,,
OCEANLIFEECM-400-405,OCEANLIFE BLUE 30X36,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,OCEANLIFEECM,400,405,,,,,,,,,,,,,,,,,,,,,,,
OCEANTD-960-106,OCEAN TILE 72X72 SC WITHOUT HOOKS,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,OCEANTD,960,106,,,,,,,,,,,,,,,,,,,,,,,
OCEANTREASURES-400-030,OCEAN TREAS BLUE PILLOW,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,OCEANTREASURES,400,030,848322035870,,,,,,,,,,,,,,,,,,,,,,
OCNAMBNC-020-302,OCEAN AMBIANCE 60X84 TC,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,OCNAMBNC,020,302,,,,,,,,,,,,,,,,,,,,,,,
OCNAMBNC-020-304,OCEAN AMBIANCE 60X104TC,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,OCNAMBNC,020,304,,,,,,,,,,,,,,,,,,,,,,,
OCNAMBNC-020-306,OCEAN AMBIANCE 60X120 TC,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,OCNAMBNC,020,306,,,,,,,,,,,,,,,,,,,,,,,
OCNAMBNC-020-308,OCEAN AMBIANCE 70RD TC,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,OCNAMBNC,020,308,,,,,,,,,,,,,,,,,,,,,,,
OCNELE-402-106,OCEAN ELEGANCE INDIGO/AQUA 72X72 SHOWER ,0,0,0,0,0,0,LOW ,BAT ,CDL,CDL,OCNELE,402,106,848322053805,,,,,,,,,,,,,,,,,,,,,,
OCNELEGANCE-400-120,OCEAN ELEGANCE SC W/ ROLLER HOOKS,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,OCNELEGANCE,400,120,,,,,,,,,,,,,,,,,,,,,,,
OCNELEGN-960-106,OCEAN ELEGANCE CORAL/AQUA SHOWER CURTAIN,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,OCNELEGN,960,106,,,,,,,,,,,,,,,,,,,,,,,
OCNELG-960-106,OCEAN ELEGANCE BLUE SHOWER CURTAIN,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,OCNELG,960,106,,,,,,,,,,,,,,,,,,,,,,,
OCNESSN-960-207,OCEAN ESSENCE 2PK 16X26 KT,0,0,0,0,0,0,ROSS,KIT ,CDL,CDL,OCNESSN,960,207,,,,,,,,,,,,,,,,,,,,,,,
OCNFLR-960-120,OCEAN FLOOR 70X72 SC,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,OCNFLR,960,120,,,,,,,,,,,,,,,,,,,,,,,
OCNGLMMR-100-120,OCEAN GLIMMER 70X72 SC,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,OCNGLMMR,100,120,,,,,,,,,,,,,,,,,,,,,,,
OCNMG-960-106,OCEAN MAGIC SHOWER CURTAIN,8,0,8,0,0,8,ATH ,BAT ,CDL,CDL,OCNMG,960,106,848322075197,,,,,,,,,,,,,,,,,,,,,,
OCNMSIC-960-301,OCEAN MOSAIC 52X70 TABLE CLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,OCNMSIC,960,301,,,,,,,,,,,,,,,,,,,,,,,
OCNMSIC-960-302,OCEAN MOSAIC 60X84 TABLE CLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,OCNMSIC,960,302,,,,,,,,,,,,,,,,,,,,,,,
OCNMSIC-960-304,OCEAN MOSAIC 60X104 TABLE CLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,OCNMSIC,960,304,,,,,,,,,,,,,,,,,,,,,,,
OCNMSIC-960-308,OCEAN MOSAIC 70 ROUND TABLE CLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,OCNMSIC,960,308,,,,,,,,,,,,,,,,,,,,,,,
OCNOMB-960-105,OCEAN OMBRE - BATH MAT,0,0,0,0,0,0,ATH ,BAT ,CDL,CDL,OCNOMB,960,105,848322081662,,,,,,,,,,,,,,,,,,,,,,
